,Unnamed: 0,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Channel Views,Country,Region,CategoryID,CategoryName,Cluster,CategoryID_enc,VideoCluster,Channel_Cluster,Video_Cluster,Country_Cluster_x,Category_Cluster_x,Year,Month,Day,DayOfWeek,DayName,Views_per_Sub,Engagement,Like_per_Sub,Comment_per_Sub
8053,8053,7103,1633,1943,0.8890733412623604,588899,12306,60,10200,29390720,67,10,23,10,0,1,2,0,0,1,3,2025,10,16,3,0.6666666666666666,57.72953631996863,0.0209984717269485,1.2063523184001568,0.0058817762964415
8054,8054,2844,1170,2047,0.9482299371431964,1495557,19571,32,180000,40377331,67,5,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,8.308603841089772,0.0131074822908907,0.1087271737379236,0.0001777767901289
8055,8055,714,6907,6970,0.944589077420801,53655,1174,105,62800,20112893,67,45,20,0,0,4,2,0,0,1,2,2025,10,18,5,0.3333333333333333,0.8543653763475104,0.0238370359326077,0.0186939698412445,0.0016719478989188
8056,8056,4482,3581,6052,0.8622457721528463,131240,4532,334,170000,20877301,28,13,28,4,0,9,0,0,0,1,0,2025,10,15,2,1.0,0.771995458850242,0.0370768281253571,0.0266586667137252,0.0019646943253274
8057,8057,3336,1424,2119,0.9486695893127716,144314,6204,622,1800000,904622453,42,21,20,0,0,4,0,0,0,0,2,2025,10,18,5,0.3333333333333333,0.0801743999031111,0.0472993105359803,0.0034466647518529,0.0003455553635803
8058,8058,2324,711,1147,0.9406836732451892,320491,1069,133,6160000,2604818944,47,24,25,2,0,7,0,0,0,2,2,2025,10,18,5,0.3333333333333333,0.0520277512941962,0.0037504836314166,0.000173538932867,2.159090558589195e-05
8059,8059,2761,1448,264,0.920370236709232,49408,522,0,151000,310171113,81,41,25,2,0,7,1,0,0,2,2,2025,10,17,4,0.0,0.327203131105092,0.0105648768442996,0.0034569307488029,0.0
8060,8060,6465,4933,1970,0.9813836647722384,440104,18575,36,1950000,5939168513,30,7,2,6,0,0,2,0,0,2,0,2025,10,19,6,0.5,0.2256942432337214,0.0422876359050681,0.0095256361406994,1.846152899408769e-05
8061,8061,4270,2755,2501,0.6782769149659771,196858,2703,111,77200,32791616,80,40,10,7,0,6,1,0,0,2,0,2025,10,8,2,1.0,2.5499410629396,0.0142944950446766,0.035012499838085,0.001437805209777
8062,8062,7911,3063,4772,0.8169594019976785,123520,7278,751,91400,12899286,14,20,25,2,0,7,0,0,0,1,2,2025,10,13,0,0.1666666666666666,1.351407533834422,0.0650010929315662,0.07962713755867,0.0082165403004343
8063,8063,421,3379,5782,0.7547010773204192,1384419,28682,35,16500,17272045,91,36,23,10,0,1,2,0,0,1,3,2025,10,11,5,0.3333333333333333,83.89909702442276,0.0207429826208809,1.7381976849887886,0.0021210835706926
8064,8064,904,5261,2884,0.8185030486943106,5688990,0,752,157000,602651499,86,44,23,10,0,1,2,0,3,1,3,2025,10,13,0,0.1666666666666666,36.235374296979,0.0001321851273802,0.0,0.0047897784090547
8065,8065,6103,2467,5243,0.7582534417452962,1478940,12509,59,66500,144868029,91,24,2,6,0,0,2,0,0,1,0,2025,10,11,5,0.3333333333333333,22.23936482158163,0.0084979725357536,0.1881024345498564,0.0008872047036886
8066,8066,6336,4546,6123,0.8372894706286615,20904325,324122,723,277000,195401688,42,35,2,6,0,0,3,0,1,0,0,2025,10,14,1,0.8333333333333333,75.46660481370104,0.01553960649102,1.170111299237187,0.0026100988805094
8067,8067,4564,5345,2286,0.8385783010785417,17949327,703786,1695,22500,27055983,67,2,1,8,2,3,3,0,3,1,3,2025,10,14,1,0.8333333333333333,797.7124127816542,0.0393040341120291,31.277987644993555,0.0753299853339851
8068,8068,515,7581,2621,0.96842757664092,107541,4368,46,72200,15806136,85,43,28,4,0,9,1,0,0,1,0,2025,10,19,6,0.5,1.489466904890514,0.041044429153261,0.0604977770390991,0.0006371102893311
8069,8069,8273,6547,4689,0.9214519505053432,56622,1762,253,52100,24330325,87,45,28,4,0,9,1,0,0,2,0,2025,10,17,4,0.0,1.086773766338458,0.0355862458718188,0.0338189286194123,0.0048559528607896
8070,8070,1631,6489,1196,0.9606268103093498,2064888,145467,1399,1560000,1235158677,67,2,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,1.3236453053555737,0.0711253728408645,0.0932480171487069,0.0008967942969267
8071,8071,1398,1297,954,0.8752542670737284,58988,3096,253,823000,490785311,91,6,22,1,0,8,1,0,0,1,2,2025,10,15,2,1.0,0.0716742750008809,0.0567732967163369,0.0037618423306897,0.0003074115341293
8072,8072,4163,2169,2720,0.9417722909298618,23837,1414,122,421000,150756472,21,10,20,0,0,4,0,0,0,2,2,2025,10,18,5,0.3333333333333333,0.0566198180051828,0.0644349358167631,0.00335866185591,0.0002897855349512
8073,8073,8137,7928,4210,0.897872974728557,1036259,4676,9,38100,34896247,91,8,17,9,0,10,1,0,0,1,0,2025,10,16,3,0.6666666666666666,27.19768510012861,0.0045210661417018,0.122726437626309,0.0002362142725912
8074,8074,7581,2480,1236,0.9504633450594612,3935902,208925,487,6430000,1386530156,91,33,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,0.6121153013817572,0.0532055795074218,0.032492218897011,7.573871294887824e-05
8075,8075,7297,1867,6371,0.9939838888348048,53728,602,175,169000,253804912,36,17,25,2,0,7,0,0,0,1,2,2025,10,20,0,0.1666666666666666,0.3179152786078189,0.0144614640138472,0.0035621090999461,0.0010354968313796
8076,8076,173,7871,1276,0.9556415752163048,61582,5097,203,296000,24104108,30,26,20,0,0,4,0,0,0,2,2,2025,10,18,5,0.3333333333333333,0.2080465944371809,0.0860627121121088,0.017219536420485,0.0006858084938902
8077,8077,3573,820,2189,0.8709895468851983,60345,1864,21,50400,18352584,38,18,17,9,0,10,1,0,0,2,0,2025,10,15,2,1.0,1.197297672665225,0.0312365359758724,0.0369833931866431,0.0004166583996349
8078,8078,6357,727,1634,0.868347868110618,495041,14528,1873,2640000,1383378634,86,11,22,1,0,8,1,0,0,1,2,2025,10,15,2,1.0,0.1875154592744472,0.0331305222587174,0.0055030282185499,0.0007094694282312
8079,8079,3542,1257,1738,0.976564436815238,131825,2112,189,1170000,262227497,12,5,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.1126708438710736,0.017454826817168,0.0018051266622849,0.0001615383234715
8080,8080,471,8129,4601,0.8995634859614938,4453147,40061,97,390000,463561380,45,12,2,6,0,0,2,0,0,2,0,2025,10,16,3,0.6666666666666666,11.41829636334266,0.009017890265493,0.1027202494352578,0.0002487173109812
8081,8081,381,537,5744,0.9660664467882044,18077324,202118,844,1940000,5612613680,42,28,26,5,0,5,0,0,3,0,1,2025,10,19,6,0.5,9.318203444225029,0.0112274354751048,0.1041844823791327,0.0004350513221384
8082,8082,1176,1287,4796,0.8707466555367773,21620652,132237,282,4050000,3547053828,67,28,1,8,0,3,2,0,1,1,3,2025,10,15,2,1.0,5.3384312744614135,0.0061292783340077,0.0326511030491103,6.962961243713273e-05
8083,8083,6615,4155,4604,0.977216226648352,25606,2600,112,637000,210527172,73,36,20,0,0,4,2,0,0,2,2,2025,10,19,6,0.5,0.0401977390930312,0.1059085406334205,0.0040816262454847,0.0001758238998054
8084,8084,7118,3692,1824,0.7910004675815117,45838051,1021059,1928,960000,1560876245,67,2,17,9,2,10,3,0,4,1,0,2025,10,12,6,0.5,47.747920054249946,0.0223174187245129,1.063602017081232,0.0020083312413216
8085,8085,3970,5507,3966,0.8429277508072346,284062,12032,2703,2360000,458321829,22,1,25,2,0,7,0,0,0,1,2,2025,10,14,1,0.8333333333333333,0.1203652032350833,0.0518722959343525,0.0050983029244479,0.0011453384977379
8086,8086,3409,7111,5798,0.9512121031440302,290524,2321,176,2320000,599339816,7,3,25,2,0,7,0,0,0,1,2,2025,10,18,5,0.3333333333333333,0.1252258080923241,0.0085947853024696,0.0010004306032626,7.586203626636368e-05
8087,8087,7281,4843,5251,0.6508907585176757,5948306,47747,241,50400,168610937,50,39,28,4,0,9,1,0,3,1,0,2025,10,7,1,0.8333333333333333,118.01960278565902,0.0080675055944489,0.9473423146366144,0.0047816511577151
8088,8088,7245,2924,2584,0.8711568092737707,7474974,51935,3883,3070000,878908531,91,47,10,7,0,6,1,0,3,1,0,2025,10,15,2,1.0,2.434844158031219,0.0074673159442004,0.0169169326003476,0.0012648204349119
8089,8089,5537,6591,4459,0.8155186860017238,105789,2727,501,476000,98926025,61,28,28,4,0,9,1,0,0,2,0,2025,10,13,0,0.1666666666666666,0.2222453314173709,0.0305132810284525,0.0057289795609673,0.0010525187972294
8090,8090,876,3822,6395,0.8680481765888999,431857,3322,181,340000,43304125,62,29,1,8,0,3,2,0,0,2,3,2025,10,15,2,1.0,1.270163911282614,0.0081114625640835,0.0097705594983544,0.0005323513754371
8091,8091,6555,1018,1458,0.8570810359598227,563831,12588,389,7450000,4468360638,42,2,10,7,0,6,0,0,0,0,0,2025,10,15,2,1.0,0.0756820032641606,0.0230157209949062,0.0016896642027296,5.221475809197878e-05
8092,8092,3118,3436,6960,0.9541515905617644,423335,14456,54,958000,1137021100,44,22,26,5,0,5,0,0,0,2,1,2025,10,18,5,0.3333333333333333,0.4418941107577132,0.0342753746433093,0.0150897546035964,5.636737331171888e-05
8093,8093,2200,5273,5078,0.8770881908988031,6100506,84836,8335,2850000,1578432726,86,44,1,8,0,3,2,0,3,1,3,2025,10,15,2,1.0,2.140527669990292,0.01527266504243,0.0297670070992957,0.0029245603773472
8094,8094,4540,1506,1177,0.6745842760801679,2134582,21292,858,626000,528178465,77,38,10,7,0,6,1,0,0,2,0,2025,10,8,2,1.0,3.409869952284421,0.0103767340037843,0.0340127252192887,0.0013706048392893
8095,8095,993,1333,1462,0.9753725746169266,41557,686,0,78200,69267832,77,38,17,9,0,10,1,0,0,2,0,2025,10,19,6,0.5,0.5314126417820744,0.0165070503874103,0.0087722663393051,0.0
8096,8096,4132,6152,3928,0.8782163490354833,32133155,459151,1896,151000,144385137,91,29,26,5,2,5,3,0,1,1,1,2025,10,15,2,1.0,212.80094171561777,0.014348014866638,3.0407149621525686,0.0125562082370315
8097,8097,8078,8236,2244,0.922677704519856,2327760,55778,127,1380000,3186352784,85,43,2,6,0,0,2,0,0,1,0,2025,10,17,4,0.0,1.6867813863902996,0.0240166408836646,0.0404188112907164,9.202891881962404e-05
8098,8098,3558,6192,343,0.9525103479872996,153728,3816,5,161000,269907405,77,38,24,3,0,2,2,0,0,2,1,2025,10,18,5,0.3333333333333333,0.9548263675380898,0.0248554274079711,0.023701716138409,3.105570772852342e-05
8099,8099,2475,5221,5079,0.720902777559786,2078515,32902,928,18000,7040452,42,21,10,7,0,6,0,0,0,0,0,2025,10,10,4,0.0,115.466640742181,0.0162760354021811,1.827787345147492,0.0515526915171379
8100,8100,5837,752,5093,0.3675394855347349,754184,15900,861,605,37928651,67,49,10,7,0,6,1,0,0,1,0,2025,9,27,5,0.3333333333333333,1244.5280528052806,0.0222239901350464,26.23762376237624,1.4207920792079207
8101,8101,3379,5736,726,0.9187010647679016,341475,2325,47,13000,85196963,67,45,17,9,0,10,1,0,0,1,0,2025,10,17,4,0.0,26.265287285593416,0.0069463154072321,0.178832397507884,0.0036151065302669
8102,8102,1611,1136,6502,0.9002052337750683,74500,2752,63,1530000,389260693,77,38,2,6,0,0,2,0,0,2,0,2025,10,16,3,0.6666666666666666,0.0486927786321708,0.0377847277217755,0.001798691634842,4.117644367552701e-05
8103,8103,4015,2967,2756,0.708308202133253,4868744,80237,175,257000,374847713,30,14,26,5,0,5,0,0,0,2,1,2025,10,9,3,0.6666666666666666,18.94445546904487,0.0165159604785216,0.312205010875444,0.0006809312026023
8104,8104,3403,8084,564,0.8912085256746423,278334,5572,233,277000,83260661,85,43,2,6,0,0,2,0,0,1,0,2025,10,16,3,0.6666666666666666,1.004812256995462,0.0208561625379488,0.0201154508467478,0.0008411521980065
8105,8105,2535,171,7240,0.9717088065373218,427091,11697,670,5320000,2323299176,80,40,20,0,0,4,2,0,0,2,2,2025,10,19,6,0.5,0.0802802480676225,0.0289562904479596,0.0021986837972398,0.0001259398259511
8106,8106,8027,4173,814,0.810947684216103,709233,7303,274,540000,123864937,42,35,20,0,0,4,0,0,0,0,2,2025,10,13,0,0.1666666666666666,1.3133920122370144,0.0106833569738619,0.0135240490295388,0.0005074064677658
8107,8107,980,2526,919,0.9692124232334436,74122,1660,0,1530000,433428779,17,42,25,2,0,7,0,0,0,2,2,2025,10,19,6,0.5,0.0484457199701176,0.022395207965139,0.0010849666111329,0.0
8108,8108,2732,6767,116,0.8668136358072616,55969,252,102,711000,655250627,46,23,25,2,0,7,0,0,0,1,2,2025,10,15,2,1.0,0.078718595332496,0.0063248168661783,0.0003544298812519,0.00014345971384
8109,8109,3348,7753,5490,0.8406692378420075,6048097,80139,171,108000,60603680,27,40,1,8,0,3,0,0,3,1,3,2025,10,14,1,0.8333333333333333,56.00037962611457,0.0132785546795042,0.7420209072138221,0.0015833186729752
8110,8110,4061,5693,4603,0.9762361883003904,15632,1258,78,649000,665263938,44,22,20,0,0,4,0,0,0,2,2,2025,10,19,6,0.5,0.024086249481896,0.0854602443548903,0.0019383637313347,0.0001201847146614
8111,8111,208,490,601,0.9931657780524574,72941,1372,251,4780000,2295723558,39,19,20,0,0,4,0,0,0,1,2,2025,10,20,0,0.1666666666666666,0.0152596202385731,0.0222505552356666,0.0002870292286549,5.251044926559639e-05
8112,8112,5438,6344,851,0.8442159536309646,1028980,7755,360,85100,114865027,67,46,2,6,0,0,2,0,0,1,0,2025,10,14,1,0.8333333333333333,12.09127977344567,0.007886442995546,0.0911270137836218,0.0042302675644234
8113,8113,136,7958,1549,0.9355496907371617,906320,14168,15,136000,50393626,85,43,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,6.664068646554069,0.0156489808798427,0.1041757045904074,0.0001102933066668
8114,8114,3463,2124,2705,0.9029128133031464,1295072,10437,577,62600,167477316,67,13,23,10,0,1,2,0,0,1,3,2025,10,16,3,0.6666666666666666,20.6877206434402,0.008504539898523,0.1667225763166722,0.0092171051580645
8115,8115,6021,5915,2172,0.923156583328364,943336,5799,65,109000,45790458,91,2,28,4,0,9,1,0,0,1,0,2025,10,17,4,0.0,8.65437931762094,0.0062162302549354,0.053201346776635,0.0005963248043595
8116,8116,2676,3681,5185,0.8191965756712989,111105,6139,523,1240000,6169050,24,26,22,1,0,8,0,0,0,2,2,2025,10,13,0,0.1666666666666666,0.0896007341929562,0.0599607581948769,0.0049508024590302,0.0004217738534081
8117,8117,4840,1223,3356,0.9222477805567452,1307395,7966,55,3850000,1381755884,67,45,20,0,0,4,2,0,0,1,2,2025,10,17,4,0.0,0.3395830286797328,0.0061350960229341,0.0020690903716648,1.428571057514011e-05
8118,8118,1023,2576,2379,0.92764536607865,35156,2697,109,14200,57297,67,26,22,1,0,8,1,0,0,1,2,2025,10,17,4,0.0,2.475600309837336,0.0798134084250647,0.1899162030842898,0.0076755158087458
8119,8119,328,5092,2432,0.897346396327066,403337,32896,2340,444000,52343258,86,44,20,0,0,4,2,0,0,1,2,2025,10,16,3,0.6666666666666666,0.9084146206877912,0.0873609726829607,0.0740899232208936,0.0052702584003189
8120,8120,3509,5871,1543,0.897711047162943,3701353,379921,2226,2310000,3162247964,91,47,1,8,0,3,2,0,0,1,3,2025,10,16,3,0.6666666666666666,1.6023166223737566,0.1032451908139562,0.1644678941697427,0.0009636359464779
8121,8121,970,5880,5484,0.9440229585671888,10292157,130895,83,155000,34357557,42,35,24,3,0,2,2,0,3,0,1,2025,10,18,5,0.3333333333333333,66.40058451235798,0.012725999736887,0.8444784227198534,0.0005354804162553
8122,8122,2652,2301,4841,0.5187679069606475,284689,1996,0,27,461081,67,45,10,7,0,6,1,0,0,1,0,2025,10,2,3,0.6666666666666666,10167.464285714286,0.0070111349186834,71.28571428571429,0.0
8123,8123,4420,2042,2640,0.8973344714288487,3694143,196968,421,2880000,4759027152,12,5,26,5,0,5,0,0,0,1,1,2025,10,16,3,0.6666666666666666,1.2826880962888554,0.0534329468477677,0.0683916429195684,0.0001461805047984
8124,8124,2490,8091,3716,0.9519674513039718,105967,3260,472,586000,46943202,27,12,20,0,0,4,0,0,0,1,2,2025,10,18,5,0.3333333333333333,0.1808307494355811,0.0352181790729276,0.0055631304383439,0.0008054593763491
8125,8125,7163,1545,435,0.9126429026457572,2282491,16363,28,543000,1409660459,93,48,17,9,0,10,1,0,0,1,0,2025,10,17,4,0.0,4.2034747633982255,0.0071811861772133,0.030134382809608,5.156528256854039e-05
8126,8126,8305,6118,4442,0.8079535933170519,2418787,115985,1328,338000,97261683,89,46,1,8,0,3,2,0,0,2,3,2025,10,13,0,0.1666666666666666,7.156153384161585,0.0485007367326115,0.3431498723376558,0.0039289824586317
8127,8127,6593,7080,4988,0.9118527212303889,4562802,24795,44,18100,43214681,42,3,23,10,0,1,2,0,0,0,3,2025,10,17,4,0.0,252.07458151483343,0.0054438028553939,1.3698138224407492,0.0024308049279045
8128,8128,4607,4463,2543,0.9773684260075016,31686,272,15,1440000,2695463664,22,1,10,7,0,6,0,0,0,1,0,2025,10,19,6,0.5,0.0220041513860059,0.0090573421276864,0.0001888887577161,1.0416659432875394e-05
8129,8129,2920,957,3267,0.9242426905080948,55852,5874,50,1660000,970109444,67,38,20,0,0,4,2,0,0,1,2,2025,10,17,4,0.0,0.0336457628639982,0.1060641326338782,0.0035385520852095,3.0120463782853145e-05
8130,8130,6075,5651,2127,0.920432371705374,7963549,125398,698,15700,12459073,67,33,17,9,0,10,1,0,3,1,0,2025,10,17,4,0.0,507.20011464237945,0.0158341443200582,7.986625055728934,0.0444557671485892
8131,8131,7552,5411,5252,0.8849200247284443,17341614,842980,5259,2200000,1834033611,91,2,26,5,2,5,3,0,3,1,1,2025,10,16,3,0.6666666666666666,7.8825482352053475,0.0489134950810521,0.3831725531033849,0.0023904534588847
8132,8132,3639,7175,6910,0.93894891436355,1235825,10582,14,763000,1069267383,67,43,23,10,0,1,2,0,0,1,3,2025,10,18,5,0.3333333333333333,1.619689882451006,0.0085740225565734,0.0138689202242198,1.834859980524272e-05
8133,8133,664,3745,3992,0.9724666652022051,301211,1922,89,863000,528224129,91,24,25,2,0,7,1,0,0,1,2,2025,10,19,6,0.5,0.3490274055302369,0.0066763608355576,0.0022271121354436,0.0001031285015892
8134,8134,1644,7363,1962,0.837282566740214,549051,14368,20,19100,31059446,91,36,23,10,0,1,2,0,0,1,3,2025,10,14,1,0.8333333333333333,28.744620700486884,0.0262051681807916,0.7522119260771687,0.0010470655986597
8135,8135,3097,6282,6160,0.7322126021068698,130481,2436,462,4640000,1982878706,50,39,22,1,0,8,1,0,0,1,2,2025,10,10,4,0.0,0.0281208991118751,0.0222099599944819,0.0005249998868534,9.956894405841723e-05
8136,8136,3087,3294,366,0.8149158510140069,1053902,28999,305,200000,276788069,50,39,28,4,0,9,1,0,0,1,0,2025,10,13,0,0.1666666666666666,5.269483652581737,0.0278052154704939,0.1449942750286248,0.0015249923750381
8137,8137,7700,2906,1973,0.9482600632019283,1086972,43620,6267,1020000,432315744,0,30,20,0,0,4,0,0,0,1,2,2025,10,18,5,0.3333333333333333,1.0656577787668835,0.0458953442265815,0.0427646639562118,0.0061441116234199
8138,8138,1089,4185,2689,0.8406560576913762,317305,6332,220,913000,517461522,81,41,24,3,0,2,2,0,0,2,1,2025,10,14,1,0.8333333333333333,0.347540692726514,0.02064883739986,0.0069353702788934,0.0002409635914966
8139,8139,3582,855,1669,0.9106175528226004,3450124,111143,267,1580000,770239530,60,33,17,9,0,10,1,0,0,1,0,2025,10,17,4,0.0,2.183621402771264,0.0322915836382739,0.0703436263647934,0.0001689872348182
8140,8140,3961,4043,2426,0.7909515127361146,28031,805,22,148000,37407835,38,18,22,1,0,8,0,0,0,2,2,2025,10,12,6,0.5,0.1893973689366963,0.0295019977168949,0.0054391524381592,0.0001486476442726
8141,8141,950,293,171,0.8138972136533766,5275931,132354,993,8880000,5601169780,42,35,25,2,0,7,0,0,0,0,2,2025,10,13,0,0.1666666666666666,0.5941363069666321,0.0252745865564605,0.0149047280512693,0.0001118243117314
8142,8142,4519,5735,5810,0.8237192502376729,1150540,9056,15,82100,169306683,2,45,26,5,0,5,0,0,0,2,1,2025,10,13,0,0.1666666666666666,14.01371481467948,0.0078841171240312,0.1103031631770624,0.0001827017941316
8143,8143,6897,7127,6615,0.9698158858473108,2396568,9471,4,2080000,6496124656,39,28,2,6,0,0,2,2,0,1,0,2025,10,19,6,0.5,1.1521955999059617,0.0039535686224765,0.0045533631954984,1.923075998521154e-06
8144,8144,1440,7996,6999,0.9605223105431832,119309,1979,247,484000,120501088,67,43,20,0,0,4,2,0,0,1,2,2025,10,18,5,0.3333333333333333,0.2465056890378325,0.0186572793562987,0.0040888345272013,0.0005103295241125
8145,8145,2492,7933,7576,0.8630164971552858,732275,10192,312,471000,2099465462,48,25,28,4,0,9,1,0,0,1,0,2025,10,15,2,1.0,1.554720690614245,0.014344318262513,0.0216390198746924,0.0006624189757558
8146,8146,2031,1097,386,0.9714966688737832,472206,3357,193,9550000,3767746939,42,21,25,2,0,7,0,0,0,0,2,2025,10,19,6,0.5,0.0494456492727068,0.0075178894001994,0.0003515182877991,2.02094219675998e-05
8147,8147,85,1723,5535,0.8666661436448067,232777,3371,144,91900,49432054,89,46,25,2,0,7,1,0,0,2,2,2025,10,15,2,1.0,2.5329104144677426,0.0151002242479959,0.0366807760524912,0.0015669035157397
8148,8148,3169,205,2654,0.8553443941993919,1562244,36024,27,22200,42414958,67,4,23,10,0,1,2,0,0,1,3,2025,10,15,2,1.0,70.36818161344084,0.0230764060694705,1.6226296112787713,0.0012161614341696
8149,8149,3636,2076,3240,0.8803804042539696,1158366,16783,639,6760000,4101548985,14,38,28,4,0,9,0,0,0,1,0,2025,10,16,3,0.6666666666666666,0.1713558918112586,0.0150401384017327,0.0024826919404301,9.45266132357081e-05
8150,8150,783,4307,703,0.592815876432951,3686119,52025,1424,214000,396544161,73,36,2,6,0,0,2,0,0,2,0,2025,10,5,6,0.5,17.224774650585744,0.0145000705348713,0.2431063406245765,0.0066541745132032
8151,8151,5971,4588,2857,0.8946347372285572,976433,18214,1112,2800000,666262260,42,3,20,0,0,4,0,0,0,0,2,2025,10,16,3,0.6666666666666666,0.3487259468835904,0.0197924283668942,0.0065049976767865,0.0003971427153061
8152,8152,2406,297,7282,0.8472806524802081,44001,581,472,194000,78543716,66,32,25,2,0,7,1,0,0,2,2,2025,10,14,1,0.8333333333333333,0.2268081092365503,0.0239307304213444,0.002994829923557,0.0024329771496023
8153,8153,2443,3246,7605,0.7841734633356054,2249095,52040,65374,2050000,2618418151,46,23,10,7,0,6,0,0,0,1,0,2025,10,12,6,0.5,1.097118977015133,0.0522049747987635,0.0253853534705592,0.0318897405415899
8154,8154,263,6025,4994,0.9030954525342167,3078809,43488,837,7550000,5388022690,12,5,17,9,0,10,0,0,0,1,0,2025,10,16,3,0.6666666666666666,0.4077892175113619,0.0143967961647519,0.0057599992370861,0.0001108609124687
8155,8155,6502,6057,4707,0.9755335607432016,148220,3440,61,501000,1146095146,64,30,17,9,0,10,1,0,0,2,0,2025,10,19,6,0.5,0.2958477128788166,0.0236201347987127,0.0068662537599725,0.0001217562439995
8156,8156,593,719,112,0.9713658088062402,230991,2225,101,53900,11057486,7,3,25,2,0,7,0,0,0,1,2,2025,10,19,6,0.5,4.285467802081594,0.0100696128004433,0.0412793825717519,0.0018738056807851
8157,8157,4088,5845,4487,0.8814479964601105,5044880,219738,797,24400,31671395,91,2,1,8,0,3,2,0,0,1,3,2025,10,16,3,0.6666666666666666,206.7489037334536,0.0437146089273463,9.005286668579156,0.0326625957952542
8158,8158,6755,5165,1281,0.6463426650891506,1021846,11584,759,3750000,1857152352,39,19,10,7,0,6,0,0,0,1,0,2025,10,7,1,0.8333333333333333,0.2724921940020816,0.0120791077333495,0.0030890658429157,0.0002023999460266
8159,8159,6821,6452,823,0.9163612742066788,321039,5516,402,4810000,1066649664,91,2,25,2,0,7,1,0,0,1,2,2025,10,17,4,0.0,0.0667440609679707,0.0184338400199352,0.0011467773083623,8.357586620044362e-05
8160,8160,8476,2592,1140,0.9254157239197413,21715,1236,152,30700,10000532,22,11,22,1,0,8,0,0,0,1,2,2025,10,17,4,0.0,0.7073059509462233,0.0639160066310554,0.0402592749421842,0.0049509787954789
8161,8161,3654,631,335,0.8762449750674932,31971,1709,0,179000,82559445,34,16,25,2,0,7,0,0,0,2,2,2025,10,15,2,1.0,0.1786079407377612,0.0534530213937195,0.0095474326959067,0.0
8162,8162,6494,39,6027,0.9578417189426318,70499,1343,225,113000,33372172,70,33,25,2,0,7,1,0,0,2,2,2025,10,18,5,0.3333333333333333,0.6238794346952682,0.022241134751773,0.0118848505765435,0.0019911328218334
8163,8163,2971,2618,2167,0.969446214001664,32598,1785,516,215000,82838890,38,18,20,0,0,4,0,0,0,2,2,2025,10,19,6,0.5,0.1516178994516304,0.0705849872695481,0.0083022869661071,0.0023999888372612
8164,8164,7584,5713,5627,0.980180191488671,79423,718,46,5750000,7705307124,31,36,25,2,0,7,0,2,0,1,2,2025,10,19,6,0.5,0.0138126932499663,0.009619258662369,0.0001248695435009,7.999998608695895e-06
8165,8165,6091,1060,1049,0.8893240779385678,8777931,103754,295,767000,1145386183,39,28,26,5,0,5,0,0,3,1,1,2025,10,16,3,0.6666666666666666,11.44448442700857,0.0118534752832443,0.1352723138561749,0.0003846148831618
8166,8166,3846,1977,272,0.653132011761727,2351393,35588,249,16000,5751816,2,0,17,9,0,10,0,0,0,2,0,2025,10,7,1,0.8333333333333333,146.95287794512842,0.0152407465528958,2.2241109930629337,0.0155615274045372
8167,8167,8239,96,3484,0.9267302870448476,34270,85,38,10000000,9093421260,16,8,25,2,0,7,0,2,0,2,2,2025,10,17,4,0.0,0.0034269996573,0.0035890402964605,8.499999150000084e-06,3.799999620000038e-06
8168,8168,3239,2889,1430,0.9532663237735052,687689,4180,27,54600,48220392,42,18,28,4,0,9,1,0,0,0,0,2025,10,18,5,0.3333333333333333,12.594805955934874,0.0061175820500516,0.0765553744436915,0.0004944964377941
8169,8169,2142,3665,178,0.9720995038613864,782009,0,40,274000,60416001,42,21,20,0,0,4,0,0,0,0,2,2025,10,19,6,0.5,2.8540370290619377,5.115024104551093e-05,0.0,0.0001459848686683
8170,8170,1356,6914,4989,0.9445937846174955,262102,4696,179,964000,513759361,46,23,2,6,0,0,2,0,0,1,0,2025,10,18,5,0.3333333333333333,0.271889759450457,0.0185995581889562,0.0048713642413234,0.0001856844546841
8171,8171,4665,6793,5508,0.973409359789798,421675,12298,143,1950000,569715766,46,23,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.216243478849498,0.0295036947798783,0.0063066634324802,7.333329572651501e-05
8172,8172,3852,7951,2966,0.7626239169525206,338651,13245,430,617000,263215610,67,39,22,1,0,8,1,0,0,1,2,2025,10,11,5,0.3333333333333333,0.5488662092930158,0.0403806857777305,0.0214667399242464,0.0006969194539392
8173,8173,4440,6113,4593,0.8672727443897656,977906,26595,193,69400,86554422,67,19,2,6,0,0,2,0,0,1,0,2025,10,15,2,1.0,14.090661517845565,0.0273931979216837,0.3832077347588651,0.0027809397559112
8174,8174,7365,6559,7180,0.8116562742224005,5573657,298932,10893,1680000,1789659619,67,2,17,9,0,10,1,0,0,1,0,2025,10,13,0,0.1666666666666666,3.3176510013982137,0.0555873718839584,0.1779356083716617,0.0064839247119495
